2.175129572685191803e+01,8.497797870830063882e-01,5.086782019969910529e+00
2.365234381745532843e+01,5.373578239026209680e+00,1.500154790688643658e-01
2.201141652766617440e+01,4.080781408561149348e+00,1.533022891452161307e+00
2.228349233477837998e+01,-2.231214171120656786e+00,2.689837820896848086e+00
2.222100677552920089e+01,-1.547320048832597994e+00,1.061157511295832467e+00
2.441907476531918064e+01,5.074435149378873078e+00,4.694275859777134130e+00
1.978059493535437952e+01,2.068574581965465509e+00,3.108709377240307159e+00
2.040549392553914387e+01,9.286420524853875591e-01,6.620567433266190127e-01
2.271103437712620376e+01,-2.715004163411537941e-01,1.399958420671522319e+00
2.112665062553938355e+01,1.737593953907710653e-01,-1.178357673320491461e-01
2.090306053820829391e+01,-4.620162791536751024e-01,2.711921056201165858e-01
2.116074562847018470e+01,8.205873820336877511e-01,1.392741164811823973e+00
2.203975299546146971e+01,-4.370315797359331650e-02,1.672520927268721147e+00
2.294704310370040190e+01,-1.251973370687414766e+00,3.611501274532306294e+00
1.906557948079861120e+01,-8.940879409022950419e-01,-1.371767412621002213e+00
1.705196112614282455e+01,8.662075356467456855e-01,-3.208830535388956129e+00
1.976038434725139226e+01,2.283349296604851641e+00,-2.233670318062186411e-02
2.191572211263890324e+01,3.568497309381052363e-01,1.087242250107887998e+00
2.696178365873173988e+01,-2.716887025529600042e+00,5.389132060753824227e+00
2.145390087599139051e+01,1.815429465645023388e+00,6.978294328474285990e+00
2.047768975868411090e+01,1.049327313184442056e+00,-1.226454506051246396e+00
2.348937900367831588e+01,1.238966009469003371e+00,-8.348409948533705993e-01
1.977602609870617556e+01,-1.055498389357631073e+00,8.503131117703416342e-01
1.282800566050887348e+01,3.341176434222750125e+00,-4.230374011434429704e+00
2.321681620308517680e+01,-1.482188484815551766e+00,2.292721092771651481e+00
1.926949026227902806e+01,3.520157380566998562e+00,-1.671364341577769252e+00
2.333276947710144356e+01,3.515565064418360031e+00,2.626517275703432297e+00
1.940772218434960550e+01,-1.515400214869398354e+00,-1.074547678476276857e+00
2.197550179662047398e+01,2.507795796226831797e+00,7.181603448638305132e-01
1.885585978567135967e+01,1.457327406438322814e+00,-3.426225249237489390e+00
1.914006305774946881e+01,1.642386164060308795e-01,-2.196508603297687490e+00
2.141320831884835130e+01,-1.801071431354176244e+00,4.103592277699318558e+00
2.217569588027189553e+01,1.233169769715049657e+00,5.163222824367885266e+00
2.336488668182312267e+01,-4.766744781831492861e-01,1.213710240775168536e+00
1.987464074459582264e+01,2.691178153250748384e+00,4.735671416953572077e+00
2.256017064685077500e+01,2.548656968880922968e-01,1.656294563577279222e+00
2.208811995531688765e+01,-1.049768678051183013e+00,2.913368950281348901e+00
1.754973893604651991e+01,-7.918083758105769476e-01,-1.063007806888843776e+00
1.853719218399189828e+01,1.163649541083258798e+00,-4.072135998640287191e+00
1.997550964269795060e+01,1.100731022841781037e+00,-1.510757409775541404e+00
2.004916522618467312e+01,-4.542206383982771434e-01,1.670561675163845239e+00
1.973485493076359987e+01,8.173127881860527966e-01,-2.258499576742452941e+00
1.977495802071390330e+01,1.919067550262057109e+00,-3.195214412696560369e-01
2.172848944872437826e+01,1.624831251975562774e+00,1.723904278696089643e+00
1.893382046848901723e+01,8.458703390655947230e-01,-5.348362557612085233e-01
1.913141646613681246e+01,1.363131677662746677e-01,-5.735496606391236041e-01
1.924815152388539730e+01,5.467031028681103022e-01,-1.624682030643573416e+00
2.460078945178241838e+01,-1.554306322358685932e+00,3.782399937489548503e+00
2.066097112235334166e+01,1.171078668604324635e+00,-2.392955013447080503e+00
1.675717932760153062e+01,1.226156878825668484e+00,1.780362928498662844e+00
1.943335805291435392e+01,5.026180256229469956e-01,-2.836759023505765476e-01
2.103414271249168266e+01,1.625387275555603805e+00,4.242196996747801485e+00
1.918529396743385718e+01,-2.222625192020907914e+00,6.736300078704895444e-01
2.111783839074745828e+01,7.044590397167109774e-01,7.336807080489010646e-01
2.024408013325437494e+01,1.954333081322054300e+00,1.432548593374163071e+00
2.349604696649505442e+01,-2.726144299471128907e+00,2.515153833745254808e+00
2.951922962720054855e+01,1.502284945335994104e+00,1.290495007560262808e+00
1.901281868197726510e+01,-1.806874437589381932e-01,-1.100391737240576040e+00
2.336891406040424002e+01,4.592082938610311249e-01,3.615650191137578240e-01
2.390130558766851010e+01,3.978131739478055984e+00,4.620474007766217639e+00
1.947425887939542832e+01,1.440817110979671023e+00,-5.839722947636677430e-01
2.041818627173844902e+01,9.583847710107404883e-01,-1.255821620808958317e+00
2.012540291675026793e+01,1.822242574031723628e+00,-1.103856222434371981e+00
1.525677839993059592e+01,2.266071954895395368e+00,-2.444536027339898610e+00
2.362224883512435980e+01,-1.313180768531236886e+00,5.629345467915201517e+00
1.912644123335523716e+01,8.487289757378320143e-01,-2.734234748631276357e+00
2.265489802892041382e+01,-3.127809134378705558e+00,7.877815774666829363e+00
2.174329146284413028e+01,-5.929347879749640171e-01,9.638612452158875632e-01
1.996593431361226578e+01,1.254442127587087175e+00,-5.441293562615426849e-01
2.080464347006749293e+01,4.056347379627097460e+00,2.037048788983941705e+00
1.906464315182559233e+01,6.740665525060203223e-01,-2.385658630287259552e+00
2.060282750884048042e+01,-1.507267504575771633e-01,5.581389865613565204e-01
1.904155800299817258e+01,7.630000435320846153e-01,-2.012493177218096285e+00
1.806777766108487526e+01,2.156141573842193626e+00,-3.310706813987724928e+00
2.116621054652537737e+01,-2.372549406718560405e-01,1.812886936911250468e-01
2.185467129459685154e+01,-1.703512808616960195e+00,5.433091749085667416e-02
2.339075102815480278e+01,2.781549342394219693e+00,5.652096748571642237e+00
1.930467445088145340e+01,-6.066426459582957564e-01,-2.790092416165401018e-02
2.037344887952740535e+01,-3.182065108945018039e-01,1.614742447687128823e+00
1.793260197237786002e+01,1.210175094581215305e+00,4.369802149149610848e-01
2.614073032780083139e+01,7.477878789220397948e-01,7.254825372727822241e+00
2.230297837553785101e+01,-1.436378637974686789e+00,2.461890675002241569e+00
2.004039701515444705e+01,3.517239550697314421e+00,2.567417266408505760e+00
2.100805018319669770e+01,3.309623584344040026e+00,3.327873809222156698e+00
2.326840092877750976e+01,-2.405242142677689543e+00,1.336157419448553707e+00
1.849189593124822295e+01,6.615598875042906224e-01,-2.569303983669597446e+00
1.899322141342394943e+01,-2.254499829760586938e+00,1.212015304662889648e+00
2.186107978704838217e+01,3.000957674603145442e+00,2.401174472895998946e+00
1.904439114491498231e+01,2.282841905020024931e-01,-1.086093355619332401e+00
1.926630413651280094e+01,3.271712117257348507e-02,-2.901862451786572983e+00
1.620055899654511578e+01,1.821262265001203140e+00,-2.222121914882108307e+00
2.068677403885973831e+01,-1.378495138491573790e+00,-1.448315256628019521e+00
2.463830205109746885e+01,5.756919730281795378e-01,2.548209427714307918e+00
2.369407534767518442e+01,-2.471010058445880730e+00,3.596446239719077287e+00
1.703562665555010014e+01,1.159803223262289462e+00,-1.796148504961652348e+00
1.812256780530127998e+01,-6.379375481295961325e-01,-9.723494047356652237e-01
1.992992850015851403e+01,4.742857611416027908e+00,-3.841475501538318404e-01
1.855973868023044560e+01,-1.870330991376885355e-01,-2.013721747761870962e+00
1.947213720683602389e+01,4.071502256321764546e-01,1.181023850354060656e+00
2.319366188043900223e+01,7.789511657948734458e-01,1.603856768698149748e+00
1.974266651348310120e+01,4.111316755911791354e+00,5.454232930446721639e+00
2.073299012559867904e+01,1.473837707769212635e+00,4.183241616325208967e-01
1.790732097931207534e+01,2.666787920647653465e+00,-1.919415504097113256e+00
1.972865419784583096e+01,-1.147889930054520002e+00,1.191415345355317373e-01
1.431597787428104596e+01,5.664244286524951377e+00,-5.808103482607108958e+00
2.316037922816118666e+01,4.010930901792957748e+00,2.291864015583051639e+00
2.013139520372376268e+01,6.413589303177527512e+00,3.392380571215613649e+00
2.362146875175509209e+01,-4.750973540223597524e-01,1.824355642727525817e+00
1.984729654004659594e+01,6.107787244447189234e-01,-1.099923439686128823e+00
2.258129477669485041e+01,-3.785947503608633191e-01,3.103934906222187706e+00
2.428140392497528310e+01,2.047552701430067401e+00,1.376942341623848431e+00
2.352126436051919356e+01,9.137150824795809978e-01,-5.561765825085718262e-03
2.113867461448000640e+01,-9.974700676528532872e-01,2.450023339884322748e+00
2.250086784741855084e+01,-1.523276991831691518e+00,1.350122934585846313e+00
2.320541773203974145e+01,-1.262951184413405592e+00,2.123098774619061935e+00
2.053221892523897907e+01,1.873833442260419035e+00,-8.994511544086223331e-01
1.647430823676851475e+01,2.239263137341144905e+00,4.575511291301788575e+00
2.312250639177457856e+01,4.092245769109235098e+00,4.197521625722965943e+00
2.578769898842388386e+01,-2.789708267944984055e+00,2.810832925992554632e+00
2.172368580066838106e+01,-1.882577265425447455e-01,1.332206447302620278e+00
2.217383169141685428e+01,1.840429643063437939e-02,1.455602135677572795e-01
2.084067870391441701e+01,3.277324517175607133e-01,2.799516901935556135e+00
1.997198904731046909e+01,1.816920507925518624e+00,2.580458388837330475e+00
1.609045715052083025e+01,1.550144833047603310e+00,-2.702629377820165324e+00
2.116896704314464728e+01,3.704989936577162135e-01,1.131619113467312365e+00
1.793492909463486029e+01,-1.281342615750012737e+00,-1.934048191949522821e-01
1.788389259838343293e+01,1.624965789456221499e+00,-2.391402600243688781e+00
1.957970936517057936e+01,3.194385647182967358e-01,7.565267119298053622e-01
2.124974290693218393e+01,-4.777358402255757475e-01,3.926939517234248611e-01
2.222145475035093654e+01,8.291148962106488149e-03,-4.785041583300977397e-01
2.324777778169504572e+01,6.427754494867337076e-01,-3.633613932836845528e-01
1.993731296411810305e+01,-4.295200201387329164e-01,1.683458467430678729e+00
2.020199867020670226e+01,2.331068372947078693e+00,-2.236100240779262727e+00
2.030518971541748030e+01,-3.030613292365088585e-01,-3.459855573967362541e-01
1.922954969906957601e+01,1.358040136149841759e-01,-4.415125309875223891e+00
2.263686727939862564e+01,-1.413370139160620376e+00,-6.975165752214564918e-01
2.285031637995981413e+01,3.340287603667450256e+00,3.065063981595632647e+00
1.610772668719137712e+01,1.118943196630315606e+00,-1.950315284255655035e+00
2.223714558529170304e+01,-3.355299920152552406e-01,9.724791416155915691e-01
2.156945926697597926e+01,3.608186123997944250e+00,4.528214368590234074e+00
1.832769981539011894e+01,2.500524124908813484e+00,6.725067278103347590e+00
1.472069023409999389e+01,1.896618802432860740e+00,-4.490309788281356518e+00
2.097702059933681085e+01,5.907157917937690961e-01,4.963287877769306244e-01
2.067773255754394413e+01,2.374117772499871604e-02,6.862172279155156485e-01
2.034001237791471439e+01,-3.140256332792725757e-01,5.538532201045646142e-01
1.881956492320144747e+01,2.429653344822933492e-01,-1.144256726651278422e+00
2.271079047900953896e+01,-5.789396415115928285e-01,1.944025378192207887e-01
1.885522543049648547e+01,8.424337348571460105e-01,6.202423867851632799e+00
2.176624061790764131e+01,-2.371951201293328815e+00,1.542482068455814037e+00
2.164817273046217139e+01,1.817377918036482409e+00,2.200608227368871184e+00
2.226930516538183014e+01,3.672900488597700797e+00,-7.167777701975488469e-01
2.005383375512619182e+01,7.832409190158613477e-01,1.081629015783565295e+00
2.246411448196952421e+01,-2.810653448543917743e-01,-8.446412763712123351e-01
1.723254282781678981e+01,6.442263008744274488e-01,-3.085117463392415826e-02
2.328915390861821422e+01,-6.462069818283316947e-01,2.314747560201807719e+00
2.041724550902504376e+01,-2.216209604247048326e-01,1.832530767294775043e+00
2.147049205450561260e+01,1.601807410620565753e+00,1.604827212405521397e+00
2.570341131884769581e+01,3.762691242894395494e+00,2.300024108726628214e-01
2.329800745972556442e+01,-6.558232538622532637e-01,1.883971767066658476e+00
2.389599613330234718e+01,-3.328304849107253105e-01,1.556934595894018614e+00
2.044185083150298254e+01,1.056573020032999022e+00,2.035177403212848457e+00
2.129433712914537935e+01,4.432434346826531701e+00,8.692435209891467451e+00
2.451043958961161806e+01,2.200257206796486731e+00,3.671929491285822245e+00
2.006675277452286466e+01,4.211975810836998235e+00,1.412869813762137827e+00
1.890944951850061528e+01,8.102261217984290109e-01,-2.232101031946164493e+00
2.112926031238522739e+01,3.798345957932831030e-01,-1.400847392606935582e+00
1.916600511796121253e+01,4.618741399946799220e+00,2.999163503146768939e-01
1.832825822374067215e+01,2.647517408969142227e+00,1.188176252985562620e+00
2.441748547120412027e+01,5.074156590153119595e+00,-3.427178949617017523e+00
2.099022903621012404e+01,1.144566676313512943e+00,-9.667798339963712406e-02
1.889247106548879884e+01,8.858051183303533582e-01,-2.421788607843299523e+00
2.195156366366721912e+01,-1.494174532588875559e+00,1.400014478561313114e+00
2.172053168993739192e+01,1.342948373921984295e+00,2.730261478157827715e-01
2.103050280739368816e+01,3.102015441820904496e-01,3.549136994020494207e+00
2.368756031014936525e+01,-1.322295401038474427e+00,2.710853232143511704e+00
1.921094434660604833e+01,-1.526808181031844125e+00,5.695198683621309765e-01
2.466257705101220665e+01,-1.550722807423055905e+00,4.701083564375400314e+00
2.162486833543664133e+01,-2.008973217315758397e+00,1.589332160520279036e+00
2.121578689870695555e+01,-8.441752884290002479e-01,-1.717855133351034791e+00
2.077628644540931191e+01,-1.955578522695716970e+00,3.387732303934338773e-01
2.051745686494119170e+01,3.784329123955952889e-01,6.327464862016837222e-01
2.216776262452304991e+01,-1.458448270273555947e+00,3.921262499559746484e+00
2.122612361197952424e+01,3.376835580923807534e+00,7.430577571412237958e-01
2.136842519987376576e+01,4.125874098460635686e+00,4.123751807670895886e+00
1.618348111963793201e+01,3.795600388595699926e+00,-1.810181318590811106e+00
1.515234637025708331e+01,3.073079889721579416e+00,-3.513138960854888637e+00
1.784066149229400366e+01,4.128408973607653465e+00,2.371407512656007910e+00
2.454164819207669268e+01,2.384471529157840664e+00,4.138140477156642127e+00
1.971068224274124603e+01,1.470617444898934867e+00,-1.420884630759346789e+00
1.775615646462313180e+01,9.348405699567655658e-01,-8.494737602474210503e-01
1.857193765712041156e+01,3.295328172353217955e-02,1.652849192982429383e+00
2.153166837264611289e+01,2.437673842926445733e+00,2.793724013974508757e+00
2.429679770010162088e+01,-2.420108808290585944e+00,1.796769132371564437e+00
1.852185218135322131e+01,1.332959507485260042e+00,-1.028155185829695784e+00
2.123884988109534078e+01,-2.470888214080941836e-01,3.162670674591950615e+00
2.230231554271416883e+01,-2.975506398312715017e+00,3.783721109693714002e+00
2.085827847793157730e+01,2.262863094055968194e+00,6.117141063387821376e+00
2.291458716985244592e+01,5.580754816752435232e+00,1.906012638284004579e+00
1.990123608501200536e+01,2.388994277907514174e+00,3.619727160566909685e+00
1.682090758296858013e+01,2.544667614844452697e+00,-2.054634890910971734e+00
2.040312190187608010e+01,1.843275706078707776e-01,4.957693955213439696e-01
2.099662739054698335e+01,1.010407172035660661e+00,3.269104713784876548e+00
2.377227043326572087e+01,5.179383300274559510e+00,7.304458379809060098e-01
1.869168995393101440e+01,-2.873970022984821404e-01,-1.813153550681001203e-01
1.718132117381904322e+01,1.299917619769114019e+00,-1.644176608757323299e+00
2.194623694158017457e+01,-1.595351795671789308e+00,2.018711381225358981e+00
2.182073580230689203e+01,1.011018061116175648e+00,2.819531134856111176e+00
2.157074144939677041e+01,1.486290495101999065e+00,-1.220611829137397131e-01
2.106515061104978415e+01,3.700352301496145913e+00,2.293614619657848408e+00
1.646559693836618266e+01,7.134677764116473808e-01,-5.566045519758296978e-01
2.153164610543840496e+01,7.625466589826396246e-01,3.870402434304867634e-01
1.664899070128550918e+01,-1.100935207775641245e-01,-1.590792699741197191e+00
2.046845449020525010e+01,-2.529011862330309279e-01,3.732207023282348435e-01
2.147742496165333748e+01,5.119127109083860816e-01,2.094048434820819093e-01
2.079908524765929911e+01,4.727718040275489031e+00,6.643338308101975898e-01
2.443231730259374856e+01,5.133798562687990952e+00,4.793012565053775376e+00
1.747637722826987527e+01,1.337520814556772297e+00,-1.937579522813998256e+00
1.905696680054796488e+01,1.448748341336031586e+00,-1.695509466217808292e+00
2.038664604555345150e+01,-9.925510325574573578e-01,1.070694883872624015e+00
2.244833691702861955e+01,-1.938991166950026601e+00,1.707958055894290617e+00
1.842034278123083624e+01,1.874163262556841625e+00,-8.549603116144738335e-02
2.288432318269839172e+01,-1.663971269897407623e+00,2.462850283770774862e+00
1.986090626531943215e+01,1.326882548079742818e+00,-1.636895312925524149e+00
2.030552940016348984e+01,5.430547094176765288e-01,3.856876291941841561e+00
2.563789330523741228e+01,-1.188315136544134898e+00,3.248665266763228754e+00
2.128810851446652919e+01,4.660627596352180935e-01,2.344860807715497764e+00
2.016369390003674411e+01,1.308855288982553322e-01,-1.969643702931670598e-02
2.213978002492901354e+01,1.806738159707018676e+00,4.276380968253930881e+00
2.451619232211673705e+01,1.700829710856529564e+00,3.599052077775551695e+00
1.677085730614238201e+01,2.760382704601209714e+00,-4.234132773640710390e+00
1.932851715405137938e+01,-9.189678320159528901e-01,-9.061552107675949763e-01
2.167136800960680176e+01,-1.100959224262337166e+00,2.029642964448894471e+00
2.157738488775969898e+01,-1.457308355090119800e+00,2.801385234558671389e+00
2.155011091431583026e+01,1.124854920409210646e+00,3.113055991580491622e+00
2.449048563267680123e+01,1.871417215930325950e+00,2.503982198435591666e+00
1.794388441195695449e+01,5.352566053768742504e-01,-2.575720590985905556e+00
1.937434955068926357e+01,-1.672108952725126496e+00,-3.513909741407208465e-01
2.056490305862461909e+01,3.398472754123364581e+00,5.807852294945811344e+00
2.348938209728157034e+01,-3.388608917632156103e+00,4.336735685763355441e+00
2.064443796824667032e+01,2.663056329272476486e+00,-2.167016514522688286e+00
1.657153332604809037e+01,2.425199235777264928e+00,-2.247677837923253819e+00
1.747621924749628164e+01,-1.065599296511027028e+00,-1.521913872310743931e+00
1.991408914280285103e+01,3.119802866568686994e+00,9.885664415594654919e-01
1.957626624443806307e+01,2.383182215465915021e+00,-2.855995345345766490e-01
1.869867330260734661e+01,-6.840731972894286139e-01,1.554849429466072408e+00
1.581050851097188925e+01,1.713914011782925018e+00,-1.745415397319961093e+00
2.240937616973206659e+01,-1.112838229092008913e+00,5.217254705164847683e-01
1.702324184497842907e+01,2.254846139398604343e+00,-3.139930989544161832e+00
1.943850356401978985e+01,5.495991864570399787e-01,-4.094747112564373626e-01
2.100609650329515077e+01,5.940866933024636642e-01,-2.603838823477372388e-01
2.308114495918622922e+01,6.584850159195778652e-01,5.820153760733786541e+00
2.132040332482540279e+01,-2.311806701390905161e+00,7.227793309780352615e-01
1.862274924071493842e+01,1.723490861769040983e+00,-1.486245458315165635e+00
2.375519595513772231e+01,-1.841262248346001940e+00,3.351819903404020806e-01
1.761004348548873466e+01,3.815086959068084149e-01,-1.632739969311165273e+00
1.961041243093117714e+01,-1.082313513282868872e-01,5.143383868444302287e-01
1.695423043547817699e+01,3.279066872418063827e-01,8.740587052511341604e-01
2.258485154965616815e+01,9.847267337180505287e-01,1.760232252014920507e+00
2.277169520442164696e+01,-1.872372179624311572e+00,4.795780507021063954e+00
1.672885788475235458e+01,3.738207381141337216e+00,2.692300028687626412e+00
2.218363786366338175e+01,1.009596963658415891e+00,1.849163410366924776e+00
2.138402319601755508e+01,2.771603499957939754e-01,1.132521330162055806e+00
2.325815323312852101e+01,-3.150415682671679374e+00,5.620910859450710007e+00
2.157609647625445959e+01,-1.974972616424625294e+00,1.023094099714196403e+00
2.120724544759141139e+01,3.547524398866816142e+00,3.206478831013459097e+00
2.171935143800421031e+01,-1.374703465849796968e+00,-2.909030746900917452e-01
2.427720972327946924e+01,-1.995472712500750756e+00,2.006442554306984150e+00
1.936004577470807320e+01,9.208905779258317326e-01,-2.948588903083670498e+00
1.994131384078784208e+01,1.446848202902850100e-01,2.478463522998339830e+00
1.929112039302536274e+01,-1.958091517856432040e-01,2.914773396982395681e+00
2.000150522712514345e+01,7.595970739929963633e-01,6.345879913127253635e-01
2.358185070499722968e+01,5.659149054603771489e-01,6.884643845264081463e+00
2.514679848937001694e+01,-1.414041317346691917e+00,3.526834934625875384e+00
1.906055679076823850e+01,1.972723922672086488e-02,-1.985778939940208154e+00
2.369322289161685191e+01,1.884987508465134853e+00,3.429203749800714185e+00
2.045443202659918924e+01,-1.161205309405263009e+00,-8.444456229172359052e-02
2.461894992505336788e+01,-2.441415430638752326e+00,3.973044433719480129e+00
1.979473550764550538e+01,1.967907695985959826e-02,-1.519387267233418548e+00
2.078364607949643528e+01,4.301008548484542282e-01,-1.408648819121714135e+00
2.046184990093856726e+01,5.538691013167827970e-01,1.890601328615923449e-01
2.394422939927112992e+01,-6.085535239341628433e-01,5.871716935774232482e+00
1.872400654163479317e+01,1.499429424654524778e+00,-3.155689119657620001e+00
2.104820915588192065e+01,-1.651552228291776725e+00,2.887815252706843250e+00
1.888912496221923831e+01,-1.101101915916237406e+00,9.245711218721552882e-02
1.765536378724062772e+01,-9.496490388133880245e-01,-2.286312498072165411e+00
2.278647626443220275e+01,-4.014540258215758550e-01,1.634413841379561916e+00
2.074094952603939035e+01,-5.124694345503846282e-01,-6.887175958123173958e-01
2.184106704344127081e+01,-2.499827300171370559e-01,6.674628972526157611e-01
2.477549013405518252e+01,2.880811045608650645e+00,4.456718891407095207e+00
1.963843395060504804e+01,-2.616119991058955471e-03,8.929561443773366414e-02
1.834390393780762096e+01,1.751744659812911054e-01,-2.193680517666462826e-01
2.186623726214916275e+01,-5.824979427091537820e-01,7.468897288817278879e-01
2.136050835299978701e+01,6.299166924215546803e-01,5.611220366344340071e+00
2.392247324426772792e+01,-2.136407208539231606e-01,1.037400413245696651e+00
2.105159140228489534e+01,2.448248499937911493e+00,3.629031910211180545e+00
2.374106550115507019e+01,-1.100957678856202770e+00,2.858919610060881578e+00
1.730872105472665368e+01,-3.013480935970463404e-01,-8.306350886276432366e-01
2.057190670768142837e+01,-1.330903712756183355e+00,1.949812913267414016e+00
2.353281385881440713e+01,-2.822064598280513259e+00,6.154951406020931159e+00
2.173816574518759026e+01,-2.016680553820008048e-01,2.243449716130393234e+00
2.354361250792952021e+01,-1.224503319240031196e-01,4.582644536027537185e+00
2.140148707421232643e+01,-2.297715010337020303e-01,-1.819495550524897753e+00
1.828333163422238172e+01,-6.145788754429011291e-01,1.770826681429304772e+00
2.179555648788963751e+01,2.689339226368191671e+00,3.786236416456715936e+00
1.589175810574377223e+01,2.359502316573258263e+00,-3.175706872732169117e+00
2.238489135942772279e+01,5.010808809488016990e+00,4.517026371647373750e+00
